sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definition,expsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_source
807,,803,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457392,PBMC,NCIT_C12519,ES1180090,,,GEO
808,,808,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457393,PBMC,NCIT_C12519,ES1180091,,,GEO
809,,808,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457394,PBMC,NCIT_C12519,ES1180092,,,GEO
810,,808,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457395,PBMC,NCIT_C12519,ES1180093,,,GEO
811,,808,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457396,PBMC,NCIT_C12519,ES1180094,,,GEO
812,,808,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457397,PBMC,NCIT_C12519,ES1180095,,,GEO
813,,813,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457398,PBMC,NCIT_C12519,ES1180096,,,GEO
814,,813,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457399,PBMC,NCIT_C12519,ES1180097,,,GEO
815,,813,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457400,PBMC,NCIT_C12519,ES1180098,,,GEO
816,,813,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457401,PBMC,NCIT_C12519,ES1180099,,,GEO
817,,813,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457402,PBMC,NCIT_C12519,ES1180100,,,GEO
818,,818,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457403,PBMC,NCIT_C12519,ES1180101,,,GEO
819,,818,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457404,PBMC,NCIT_C12519,ES1180102,,,GEO
820,,818,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457405,PBMC,NCIT_C12519,ES1180103,,,GEO
821,,821,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457406,PBMC,NCIT_C12519,ES1180104,,,GEO
822,,821,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457407,PBMC,NCIT_C12519,ES1180105,,,GEO
823,,821,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457408,PBMC,NCIT_C12519,ES1180106,,,GEO
824,,821,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457409,PBMC,NCIT_C12519,ES1180107,,,GEO
825,,821,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457410,PBMC,NCIT_C12519,ES1180108,,,GEO
826,,826,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457411,PBMC,NCIT_C12519,ES1180109,,,GEO
827,,826,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457412,PBMC,NCIT_C12519,ES1180110,,,GEO
828,,826,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457413,PBMC,NCIT_C12519,ES1180111,,,GEO
829,,829,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457414,PBMC,NCIT_C12519,ES1180112,,,GEO
830,,829,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457415,PBMC,NCIT_C12519,ES1180113,,,GEO
831,,829,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457416,PBMC,NCIT_C12519,ES1180114,,,GEO
832,,832,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457417,PBMC,NCIT_C12519,ES1180115,,,GEO
833,,832,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457418,PBMC,NCIT_C12519,ES1180116,,,GEO
834,,832,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457419,PBMC,NCIT_C12519,ES1180117,,,GEO
835,,832,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457420,PBMC,NCIT_C12519,ES1180118,,,GEO
836,,832,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457421,PBMC,NCIT_C12519,ES1180119,,,GEO
837,,837,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457422,PBMC,NCIT_C12519,ES1180120,,,GEO
838,,837,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457423,PBMC,NCIT_C12519,ES1180121,,,GEO
839,,837,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457424,PBMC,NCIT_C12519,ES1180122,,,GEO
840,,837,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457425,PBMC,NCIT_C12519,ES1180123,,,GEO
841,,837,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457426,PBMC,NCIT_C12519,ES1180124,,,GEO
842,,842,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457427,PBMC,NCIT_C12519,ES1180125,,,GEO
843,,842,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457428,PBMC,NCIT_C12519,ES1180126,,,GEO
844,,842,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457429,PBMC,NCIT_C12519,ES1180127,,,GEO
845,,842,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457430,PBMC,NCIT_C12519,ES1180128,,,GEO
846,,842,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457431,PBMC,NCIT_C12519,ES1180129,,,GEO
847,,847,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457432,PBMC,NCIT_C12519,ES1180130,,,GEO
848,,847,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457433,PBMC,NCIT_C12519,ES1180131,,,GEO
849,,847,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457434,PBMC,NCIT_C12519,ES1180132,,,GEO
850,,847,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457435,PBMC,NCIT_C12519,ES1180133,,,GEO
851,,847,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457436,PBMC,NCIT_C12519,ES1180134,,,GEO
852,,852,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457437,PBMC,NCIT_C12519,ES1180135,,,GEO
853,,852,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457438,PBMC,NCIT_C12519,ES1180136,,,GEO
854,,852,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457439,PBMC,NCIT_C12519,ES1180137,,,GEO
855,,852,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457440,PBMC,NCIT_C12519,ES1180138,,,GEO
856,,852,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457441,PBMC,NCIT_C12519,ES1180139,,,GEO
857,,857,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457442,PBMC,NCIT_C12519,ES1180140,,,GEO
858,,857,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457443,PBMC,NCIT_C12519,ES1180141,,,GEO
859,,857,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457444,PBMC,NCIT_C12519,ES1180142,,,GEO
860,,857,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457445,PBMC,NCIT_C12519,ES1180143,,,GEO
861,,861,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457446,PBMC,NCIT_C12519,ES1180144,,,GEO
862,,861,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457447,PBMC,NCIT_C12519,ES1180145,,,GEO
863,,861,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457448,PBMC,NCIT_C12519,ES1180146,,,GEO
864,,861,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457449,PBMC,NCIT_C12519,ES1180147,,,GEO
865,,861,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457450,PBMC,NCIT_C12519,ES1180148,,,GEO
866,,866,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457451,PBMC,NCIT_C12519,ES1180149,,,GEO
867,,866,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457452,PBMC,NCIT_C12519,ES1180150,,,GEO
868,,866,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457453,PBMC,NCIT_C12519,ES1180151,,,GEO
869,,866,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457454,PBMC,NCIT_C12519,ES1180152,,,GEO
870,,866,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457455,PBMC,NCIT_C12519,ES1180153,,,GEO
871,,871,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457456,PBMC,NCIT_C12519,ES1180154,,,GEO
872,,871,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457457,PBMC,NCIT_C12519,ES1180155,,,GEO
873,,871,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457458,PBMC,NCIT_C12519,ES1180156,,,GEO
874,,874,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457459,PBMC,NCIT_C12519,ES1180157,,,GEO
875,,874,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457460,PBMC,NCIT_C12519,ES1180158,,,GEO
876,,874,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457461,PBMC,NCIT_C12519,ES1180159,,,GEO
877,,874,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457462,PBMC,NCIT_C12519,ES1180160,,,GEO
878,,874,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457463,PBMC,NCIT_C12519,ES1180161,,,GEO
879,,879,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457464,PBMC,NCIT_C12519,ES1180162,,,GEO
880,,879,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457465,PBMC,NCIT_C12519,ES1180163,,,GEO
881,,879,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457466,PBMC,NCIT_C12519,ES1180164,,,GEO
882,,879,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457467,PBMC,NCIT_C12519,ES1180165,,,GEO
883,,879,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457468,PBMC,NCIT_C12519,ES1180166,,,GEO
884,,884,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457469,PBMC,NCIT_C12519,ES1180167,,,GEO
885,,884,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457470,PBMC,NCIT_C12519,ES1180168,,,GEO
886,,884,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457471,PBMC,NCIT_C12519,ES1180169,,,GEO
887,,884,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457472,PBMC,NCIT_C12519,ES1180170,,,GEO
888,,884,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457473,PBMC,NCIT_C12519,ES1180171,,,GEO
889,,889,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457474,PBMC,NCIT_C12519,ES1180172,,,GEO
890,,889,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457475,PBMC,NCIT_C12519,ES1180173,,,GEO
891,,889,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457476,PBMC,NCIT_C12519,ES1180174,,,GEO
892,,889,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457477,PBMC,NCIT_C12519,ES1180175,,,GEO
893,,889,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457478,PBMC,NCIT_C12519,ES1180176,,,GEO
894,,894,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457479,PBMC,NCIT_C12519,ES1180177,,,GEO
895,,894,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457480,PBMC,NCIT_C12519,ES1180178,,,GEO
896,,894,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457481,PBMC,NCIT_C12519,ES1180179,,,GEO
897,,894,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457482,PBMC,NCIT_C12519,ES1180180,,,GEO
898,,894,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457483,PBMC,NCIT_C12519,ES1180181,,,GEO
899,,899,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457484,PBMC,NCIT_C12519,ES1180182,,,GEO
900,,899,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457485,PBMC,NCIT_C12519,ES1180183,,,GEO
901,,899,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457486,PBMC,NCIT_C12519,ES1180184,,,GEO
902,,899,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457487,PBMC,NCIT_C12519,ES1180185,,,GEO
903,,899,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457488,PBMC,NCIT_C12519,ES1180186,,,GEO
904,,904,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457489,PBMC,NCIT_C12519,ES1180187,,,GEO
905,,904,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457490,PBMC,NCIT_C12519,ES1180188,,,GEO
906,,904,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457491,PBMC,NCIT_C12519,ES1180189,,,GEO
907,,904,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457492,PBMC,NCIT_C12519,ES1180190,,,GEO
908,,904,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457493,PBMC,NCIT_C12519,ES1180191,,,GEO
909,,909,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457494,PBMC,NCIT_C12519,ES1180192,,,GEO
910,,909,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457495,PBMC,NCIT_C12519,ES1180193,,,GEO
911,,909,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457496,PBMC,NCIT_C12519,ES1180194,,,GEO
912,,909,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457497,PBMC,NCIT_C12519,ES1180195,,,GEO
913,,909,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457498,PBMC,NCIT_C12519,ES1180196,,,GEO
914,,914,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457499,PBMC,NCIT_C12519,ES1180197,,,GEO
915,,914,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457500,PBMC,NCIT_C12519,ES1180198,,,GEO
916,,914,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457501,PBMC,NCIT_C12519,ES1180199,,,GEO
917,,914,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457502,PBMC,NCIT_C12519,ES1180200,,,GEO
918,,914,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457503,PBMC,NCIT_C12519,ES1180201,,,GEO
919,,919,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457504,PBMC,NCIT_C12519,ES1180202,,,GEO
920,,919,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457505,PBMC,NCIT_C12519,ES1180203,,,GEO
921,,919,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457506,PBMC,NCIT_C12519,ES1180204,,,GEO
922,,919,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457507,PBMC,NCIT_C12519,ES1180205,,,GEO
923,,919,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457508,PBMC,NCIT_C12519,ES1180206,,,GEO
924,,924,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457509,PBMC,NCIT_C12519,ES1180207,,,GEO
925,,924,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457510,PBMC,NCIT_C12519,ES1180208,,,GEO
926,,924,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457511,PBMC,NCIT_C12519,ES1180209,,,GEO
927,,927,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457512,PBMC,NCIT_C12519,ES1180210,,,GEO
928,,927,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457513,PBMC,NCIT_C12519,ES1180211,,,GEO
929,,927,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457514,PBMC,NCIT_C12519,ES1180212,,,GEO
930,,927,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457515,PBMC,NCIT_C12519,ES1180213,,,GEO
931,,931,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457516,PBMC,NCIT_C12519,ES1180214,,,GEO
932,,931,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457517,PBMC,NCIT_C12519,ES1180215,,,GEO
933,,931,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457518,PBMC,NCIT_C12519,ES1180216,,,GEO
934,,931,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457519,PBMC,NCIT_C12519,ES1180217,,,GEO
935,,931,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457520,PBMC,NCIT_C12519,ES1180218,,,GEO
936,,936,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457521,PBMC,NCIT_C12519,ES1180219,,,GEO
937,,936,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457522,PBMC,NCIT_C12519,ES1180220,,,GEO
938,,936,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457523,PBMC,NCIT_C12519,ES1180221,,,GEO
939,,939,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457524,PBMC,NCIT_C12519,ES1180222,,,GEO
940,,939,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457525,PBMC,NCIT_C12519,ES1180223,,,GEO
941,,939,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457526,PBMC,NCIT_C12519,ES1180224,,,GEO
942,,939,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457527,PBMC,NCIT_C12519,ES1180225,,,GEO
943,,939,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457528,PBMC,NCIT_C12519,ES1180226,,,GEO
944,,944,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457529,PBMC,NCIT_C12519,ES1180227,,,GEO
945,,944,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457530,PBMC,NCIT_C12519,ES1180228,,,GEO
946,,944,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457531,PBMC,NCIT_C12519,ES1180229,,,GEO
947,,947,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457532,PBMC,NCIT_C12519,ES1180230,,,GEO
948,,947,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457533,PBMC,NCIT_C12519,ES1180231,,,GEO
949,,947,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457534,PBMC,NCIT_C12519,ES1180232,,,GEO
950,,947,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457535,PBMC,NCIT_C12519,ES1180233,,,GEO
951,,947,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457536,PBMC,NCIT_C12519,ES1180234,,,GEO
952,,952,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457537,PBMC,NCIT_C12519,ES1180235,,,GEO
953,,952,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457538,PBMC,NCIT_C12519,ES1180236,,,GEO
954,,952,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457539,PBMC,NCIT_C12519,ES1180237,,,GEO
955,,952,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457540,PBMC,NCIT_C12519,ES1180238,,,GEO
956,,952,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457541,PBMC,NCIT_C12519,ES1180239,,,GEO
957,,957,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457542,PBMC,NCIT_C12519,ES1180240,,,GEO
958,,957,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457543,PBMC,NCIT_C12519,ES1180241,,,GEO
959,,957,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457544,PBMC,NCIT_C12519,ES1180242,,,GEO
960,,960,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457545,PBMC,NCIT_C12519,ES1180243,,,GEO
961,,960,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457546,PBMC,NCIT_C12519,ES1180244,,,GEO
962,,960,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457547,PBMC,NCIT_C12519,ES1180245,,,GEO
963,,960,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457548,PBMC,NCIT_C12519,ES1180246,,,GEO
964,,960,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457549,PBMC,NCIT_C12519,ES1180247,,,GEO
965,,965,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457550,PBMC,NCIT_C12519,ES1180248,,,GEO
966,,965,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457551,PBMC,NCIT_C12519,ES1180249,,,GEO
967,,965,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457552,PBMC,NCIT_C12519,ES1180250,,,GEO
968,,965,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457553,PBMC,NCIT_C12519,ES1180251,,,GEO
969,,965,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457554,PBMC,NCIT_C12519,ES1180252,,,GEO
970,,970,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457555,PBMC,NCIT_C12519,ES1180253,,,GEO
971,,970,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457556,PBMC,NCIT_C12519,ES1180254,,,GEO
972,,970,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457557,PBMC,NCIT_C12519,ES1180255,,,GEO
973,,970,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457558,PBMC,NCIT_C12519,ES1180256,,,GEO
974,,970,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457559,PBMC,NCIT_C12519,ES1180257,,,GEO
975,,975,blood draw,EFO_0009121,61.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457560,PBMC,NCIT_C12519,ES1180258,,,GEO
976,,975,blood draw,EFO_0009121,63.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457561,PBMC,NCIT_C12519,ES1180259,,,GEO
977,,975,blood draw,EFO_0009121,74.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457562,PBMC,NCIT_C12519,ES1180260,,,GEO
978,,975,blood draw,EFO_0009121,0.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457563,PBMC,NCIT_C12519,ES1180261,,,GEO
979,,975,blood draw,EFO_0009121,60.0,Days,UO_0000035,,PBMC : NA,,GSE18323,GSM457564,PBMC,NCIT_C12519,ES1180262,,,GEO
